imdb_title_id,weighted_average_vote,allgenders_18age_avg_vote,allgenders_30age_avg_vote,allgenders_45age_avg_vote,males_allages_avg_vote,females_allages_avg_vote
tt0217788,5.4,5.5,5.6,5.1,5.0,6.4
tt0217799,7.2,8.2,7.6,6.4,7.2,7.5
tt0217802,4.8,6.2,4.8,4.5,4.7,6.3
tt0217811,6.2,5.5,6.1,6.2,6.1,6.4
tt0217824,6.3,6.5,6.3,6.0,6.2,6.6
tt0217841,7.4,7.7,7.5,6.7,7.1,8.0
tt0217843,6.2,7.5,6.2,5.7,6.1,5.3
tt0217862,7.1,7.0,7.2,6.3,7.1,7.2
tt0217869,7.3,7.4,7.2,7.2,7.3,7.1
tt0217894,7.1,7.2,7.2,6.7,7.0,7.1
tt0217895,6.4,8.0,6.8,6.0,6.3,7.2
tt0217978,5.8,6.6,5.8,5.5,5.8,5.6
tt0217979,3.2,2.7,3.0,3.4,3.2,3.3
tt0218000,6.3,7.0,6.2,6.3,6.1,6.9
tt0218032,5.2,5.1,5.3,5.1,4.3,5.8
tt0218053,3.2,2.4,2.9,3.4,3.0,5.2
tt0218067,4.2,3.7,4.1,4.5,4.2,4.3
tt0218080,3.5,3.6,3.4,3.4,3.4,4.1
tt0218088,5.1,5.3,5.3,4.6,5.1,4.9
tt0218107,5.7,5.7,5.4,5.8,5.7,4.8
tt0218112,6.3,5.5,6.2,6.4,6.2,6.6
tt0218126,3.5,3.7,3.0,4.0,3.4,3.8
tt0218138,4.7,6.2,5.0,4.3,4.9,4.5
tt0218141,5.9,6.3,5.9,5.9,5.7,6.4
tt0218181,5.8,6.1,5.9,5.6,5.8,5.9
tt0218182,6.3,6.3,6.3,6.3,6.2,7.0
tt0218298,5.7,5.5,5.7,5.9,5.8,5.7
tt0218378,6.4,6.2,6.4,6.4,6.4,6.5
tt0218379,6.3,5.9,6.3,6.3,6.2,6.5
tt0218380,5.1,5.7,5.2,4.9,5.0,5.5
tt0218411,5.7,6.3,5.5,5.6,5.5,6.4
tt0218426,5.6,5.6,5.6,5.5,5.4,6.1
tt0218430,7.1,7.1,7.1,7.0,7.0,7.5
tt0218533,6.8,6.9,6.9,5.6,6.8,7.2
tt0218553,5.9,5.8,5.9,6.1,5.9,6.0
tt0218559,6.1,6.0,6.2,6.1,6.2,6.3
tt0218564,6.2,7.0,7.8,5.1,5.9,8.0
tt0218581,5.1,5.4,5.1,5.1,5.1,5.5
tt0218599,4.2,2.4,3.6,4.8,4.1,7.3
tt0218604,3.0,3.1,3.0,2.7,2.9,2.7
tt0218616,6.6,7.0,6.6,6.5,6.6,6.6
tt0218619,3.9,4.0,3.8,4.1,3.8,4.5
tt0218625,4.1,4.3,4.3,3.8,4.1,4.2
tt0218641,3.0,2.6,3.1,3.1,3.0,4.5
tt0218705,7.3,7.2,7.4,6.8,7.2,7.4
tt0218741,5.8,5.6,5.9,5.8,5.9,5.5
tt0218798,7.6,7.5,7.6,7.3,7.4,8.1
tt0218800,5.8,7.2,6.2,5.0,6.0,4.1
tt0218802,5.3,5.6,5.6,5.2,5.6,4.6
tt0218817,6.1,6.2,6.1,6.0,6.1,6.2
tt0218822,6.3,5.9,6.2,6.4,6.3,6.4
tt0218824,4.0,5.5,3.6,4.2,4.1,3.3
tt0218839,7.4,7.4,7.4,7.5,7.4,7.5
tt0218864,5.8,5.8,5.9,5.6,5.9,5.7
tt0218922,6.1,6.4,6.0,5.9,5.9,6.4
tt0218937,2.7,1.8,3.1,2.9,2.8,2.9
tt0218967,6.8,6.8,6.7,6.8,6.8,6.7
tt0219035,4.5,3.0,4.5,4.7,4.6,3.8
tt0219058,5.7,5.8,6.1,5.0,5.6,5.4
tt0219096,2.1,1.9,2.1,2.1,2.1,1.8
tt0219126,5.1,5.7,5.4,4.8,5.1,4.6
tt0219171,6.0,6.3,6.1,6.0,6.1,6.0
tt0219175,5.4,6.3,5.4,5.4,5.3,6.2
tt0219210,5.0,,2.5,5.8,5.4,1.0
tt0219214,3.6,3.8,4.0,3.9,3.9,3.2
tt0219216,5.1,6.0,5.1,5.1,5.3,4.8
tt0219272,5.4,5.3,5.1,5.6,5.5,4.4
tt0219275,4.8,6.3,5.2,4.0,5.0,3.6
tt0219288,7.5,7.4,7.7,6.7,7.5,7.6
tt0219327,5.7,6.6,5.5,5.8,5.7,5.9
tt0219333,5.7,4.3,5.7,5.9,5.6,6.2
tt0219347,6.9,7.8,6.5,6.8,6.8,6.9
tt0219350,7.5,7.4,7.6,7.0,7.4,7.7
tt0219369,5.6,7.0,5.5,5.5,5.6,4.4
tt0219374,6.8,6.7,6.6,6.9,6.6,7.1
tt0219394,6.4,7.3,6.8,5.6,6.7,3.2
tt0219400,5.5,5.5,5.3,5.7,5.4,5.6
tt0219405,6.7,6.5,6.7,6.5,6.5,7.0
tt0219408,5.7,5.8,5.4,5.8,5.6,5.9
tt0219469,5.5,3.5,5.4,5.7,5.5,5.6
tt0219519,6.3,6.6,6.3,6.2,6.2,6.5
tt0219636,6.1,5.7,6.2,6.0,6.0,6.5
tt0219640,4.0,4.0,4.3,3.8,3.9,4.1
tt0219653,4.9,4.9,4.8,5.1,4.7,5.3
tt0219682,5.8,6.4,5.8,5.6,5.7,5.9
tt0219699,6.6,6.6,6.6,6.8,6.6,6.8
tt0219761,6.1,5.0,6.0,6.4,6.0,6.4
tt0219822,6.4,6.5,6.5,6.1,6.4,6.5
tt0219854,6.1,6.2,6.0,6.1,6.0,6.4
tt0219876,5.4,5.5,5.7,5.2,5.4,5.6
tt0219887,6.5,6.6,6.5,6.3,6.5,6.4
tt0219919,4.0,5.0,3.8,3.9,4.0,4.0
tt0219952,5.0,5.1,5.0,5.0,5.0,4.9
tt0219957,4.8,3.7,4.5,5.2,4.7,5.5
tt0219965,6.5,6.7,6.5,6.5,6.5,6.7
tt0220016,6.6,6.7,6.4,6.6,6.5,6.6
tt0220018,6.0,7.0,7.3,2.1,5.3,6.8
tt0220029,3.9,4.3,3.7,4.7,4.0,4.1
tt0220095,4.9,5.5,4.7,5.0,4.8,5.6
tt0220099,6.3,6.4,6.2,6.2,6.2,6.6
tt0220100,6.0,6.4,6.1,5.8,6.1,6.1
tt0220107,6.0,5.8,5.5,6.6,6.2,5.5
tt0220118,5.7,6.0,5.7,5.3,5.7,5.4
tt0220136,4.9,5.6,4.8,4.7,4.6,6.2
tt0220157,6.5,6.9,6.4,6.5,6.5,6.4
tt0220307,2.0,1.7,1.9,2.6,1.9,3.1
tt0220311,6.0,5.7,6.0,6.3,6.1,6.1
tt0220315,6.6,6.2,6.7,6.6,6.6,6.2
tt0220343,5.7,6.0,5.5,5.7,5.3,6.4
tt0220363,7.1,6.9,7.3,5.7,7.2,7.2
tt0220379,7.0,6.2,7.5,6.4,6.9,7.8
tt0220396,6.4,5.5,6.8,6.7,6.6,6.8
tt0220400,5.1,6.0,5.5,5.3,5.5,4.3
tt0220450,5.3,6.6,5.8,4.1,5.1,5.9
tt0220470,4.7,5.0,4.8,4.7,4.7,5.7
tt0220506,4.0,4.0,4.0,4.2,4.0,4.5
tt0220507,6.9,6.9,6.9,6.7,6.9,6.9
tt0220514,3.8,4.0,3.6,3.8,3.8,3.9
tt0220569,5.5,5.1,5.7,5.3,5.5,6.0
tt0220570,5.7,4.0,5.5,6.1,5.6,7.9
tt0220580,6.9,6.6,6.9,6.9,6.9,7.0
tt0220594,5.2,5.8,4.9,5.8,5.2,5.5
tt0220596,4.5,4.8,4.4,4.3,4.5,4.1
tt0220597,5.3,5.2,5.3,5.3,5.3,5.7
tt0220602,7.1,7.6,7.1,6.7,7.2,6.9
tt0220616,6.2,6.1,6.8,5.8,6.2,6.4
tt0220623,6.3,6.4,6.2,6.6,6.3,6.3
tt0220627,7.0,6.9,7.0,7.0,7.0,7.3
tt0220631,6.8,7.0,6.7,7.0,6.9,6.4
tt0220640,7.6,7.7,7.7,7.3,7.5,7.7
tt0220642,5.4,6.3,5.2,5.9,5.4,5.5
tt0220644,7.5,7.7,7.6,7.2,7.5,7.4
tt0220651,6.9,6.5,7.3,6.6,6.9,7.2
tt0220652,5.3,5.0,5.4,5.3,5.3,5.7
tt0220656,8.3,8.6,8.2,5.0,8.4,7.6
tt0220672,7.5,7.5,8.8,6.4,7.0,8.6
tt0220688,5.8,6.5,5.9,5.4,5.7,5.6
tt0220703,6.2,6.7,6.2,6.3,6.2,6.0
tt0220715,4.9,5.4,4.7,4.9,4.8,4.9
tt0220726,7.2,7.1,7.3,7.1,7.2,7.2
tt0220757,7.7,7.8,7.7,5.9,7.7,6.8
tt0220762,5.3,8.7,7.1,4.2,4.0,8.6
tt0220799,4.5,5.2,3.9,4.2,4.3,4.0
tt0220806,6.5,6.5,6.5,6.5,6.4,6.6
tt0220827,6.2,6.4,6.2,6.2,6.2,6.5
tt0220832,8.0,8.1,7.9,6.5,8.0,7.4
tt0220839,7.2,7.3,7.0,6.9,7.0,7.0
tt0220843,5.0,1.0,5.4,4.6,5.0,
tt0220864,4.3,5.3,3.8,4.6,4.2,4.5
tt0220869,7.2,7.9,7.7,3.8,6.4,8.0
tt0220964,5.2,4.6,5.2,5.1,5.1,5.3
tt0220982,4.6,6.0,4.5,4.7,4.5,5.6
tt0221008,6.6,5.3,6.8,4.9,6.6,5.8
tt0221013,6.5,6.5,6.4,6.9,6.4,6.9
tt0221027,7.6,7.7,7.6,7.2,7.6,7.5
tt0221063,6.6,6.1,6.6,6.8,6.6,6.3
tt0221069,6.3,6.5,6.4,6.1,6.3,6.2
tt0221073,7.2,7.2,7.2,7.1,7.2,7.0
tt0221074,6.4,5.4,6.2,6.7,6.4,6.5
tt0221115,6.4,6.8,6.5,6.1,6.4,6.0
tt0221162,5.2,5.1,5.4,3.3,5.4,2.4
tt0221197,4.6,2.7,4.5,5.1,4.6,5.1
tt0221218,5.8,5.9,5.7,5.9,5.7,5.9
tt0221269,3.6,2.7,3.3,3.8,3.4,4.6
tt0221297,4.2,3.3,4.6,4.3,4.3,4.6
tt0221314,5.1,7.8,5.0,3.9,5.1,5.0
tt0221315,6.4,7.0,6.3,6.2,6.4,5.6
tt0221321,6.4,5.0,6.5,5.9,6.4,4.6
tt0221344,8.0,8.0,8.1,7.7,8.0,7.9
tt0221431,4.6,5.1,4.2,4.8,4.6,4.7
tt0221463,3.9,,4.7,3.7,4.2,6.4
tt0221478,5.7,6.0,6.0,4.0,5.8,5.0
tt0221554,5.3,6.3,5.2,5.4,5.3,5.7
tt0221558,6.5,6.2,6.5,6.5,6.5,5.8
tt0221559,7.0,7.2,7.1,6.8,6.8,7.4
tt0221563,6.2,6.1,6.3,5.9,6.2,6.2
tt0221583,4.3,,3.8,4.6,4.8,1.9
tt0221635,4.9,4.9,4.8,5.5,5.0,4.5
tt0221691,4.5,5.3,4.3,4.5,4.2,5.2
tt0221794,5.6,4.6,5.6,5.9,5.8,5.1
tt0221799,6.7,6.8,6.7,6.8,6.7,6.9
tt0221803,6.2,6.5,6.2,6.0,6.1,7.4
tt0221837,6.2,6.1,6.3,6.0,6.0,6.4
tt0221838,6.8,6.7,6.6,7.0,6.8,6.8
tt0221885,4.9,4.1,5.1,4.9,5.0,5.1
tt0221889,5.9,6.1,5.8,6.0,5.8,6.2
tt0221902,3.6,3.0,4.2,3.4,3.7,3.4
tt0221928,5.2,5.2,5.0,5.4,5.1,5.6
tt0221982,5.1,6.1,4.8,5.2,4.7,6.2
tt0222012,7.9,8.5,7.7,6.6,7.9,7.0
tt0222020,3.1,2.5,3.0,3.2,3.2,1.8
tt0222024,5.4,5.8,4.9,5.6,5.2,5.6
tt0222027,7.5,7.6,7.9,6.4,7.4,7.6
tt0222054,7.1,6.9,7.2,5.9,7.1,6.6
tt0222067,5.5,5.9,5.4,5.5,5.6,5.2
tt0222096,7.1,7.1,7.1,6.8,6.7,7.9
tt0222150,7.0,6.6,7.0,7.0,7.0,7.0
tt0222167,4.6,4.5,4.5,4.6,4.6,4.4
tt0222186,7.2,7.8,7.3,7.2,7.3,7.3
tt0222270,6.2,6.6,5.9,6.3,6.1,6.7
tt0222293,6.8,7.0,7.0,6.3,6.8,6.8
tt0222344,4.4,4.0,4.6,4.4,4.4,4.8
tt0222368,5.9,5.6,5.9,5.9,5.9,5.8
tt0222375,5.7,5.7,5.3,5.8,5.6,5.9
tt0222425,6.9,6.2,7.0,7.3,7.0,7.6
tt0222426,8.5,9.0,8.9,6.7,8.2,9.2
tt0222512,2.8,2.7,2.9,2.2,2.6,2.6
tt0222515,4.5,,6.8,3.6,4.4,5.7
tt0222666,3.6,4.0,3.0,4.2,3.6,1.7
tt0222705,5.3,6.7,4.4,5.6,5.0,6.7
tt0222715,6.5,8.3,7.7,5.6,6.2,8.2
tt0222717,4.5,10.0,4.5,4.5,4.4,
tt0222719,4.1,2.7,4.5,3.8,4.0,5.7
tt0222724,6.4,6.1,6.3,6.8,6.1,7.2
tt0222760,6.5,8.0,7.1,6.3,6.4,8.9
tt0222812,5.8,5.5,5.9,5.8,5.8,5.8
tt0222817,4.2,3.3,4.1,4.6,4.1,4.7
tt0222851,7.2,7.2,7.2,6.9,7.2,7.1
tt0222961,6.4,6.9,6.4,5.0,6.2,7.0
tt0222962,6.5,7.0,6.5,5.5,6.4,7.4
tt0223067,5.5,7.5,5.8,5.1,5.4,5.8
tt0223128,3.4,2.8,3.7,3.3,3.5,2.8
tt0223135,5.8,5.7,5.8,5.1,5.7,6.1
tt0223154,6.5,6.6,6.6,5.9,6.4,6.9
tt0223268,4.3,4.3,4.2,4.4,4.3,4.3
tt0223284,3.6,4.0,3.5,3.7,3.7,4.0
tt0223323,6.3,9.0,7.0,5.9,6.5,6.8
tt0223391,7.1,7.6,7.7,3.9,7.0,7.5
tt0223490,3.4,4.1,3.3,3.2,3.4,3.0
tt0223530,6.5,6.4,6.5,6.4,6.5,6.6
tt0223577,5.5,5.1,5.6,5.3,5.6,3.5
tt0223593,5.9,7.1,5.6,5.9,6.0,3.8
tt0223603,6.5,7.7,6.8,5.2,6.1,7.0
tt0223618,6.3,6.5,6.6,6.6,6.6,6.3
tt0223744,4.5,2.0,4.5,5.1,4.4,6.9
tt0223777,7.0,7.2,7.2,6.3,6.9,7.2
tt0223782,6.3,6.6,6.3,6.2,6.2,7.1
tt0223783,6.4,6.3,6.4,6.3,6.3,6.9
tt0223784,6.2,6.4,6.2,6.1,6.1,6.9
tt0223832,6.6,6.8,6.6,6.5,6.5,7.1
tt0223848,5.4,5.3,5.4,5.2,5.4,5.1
tt0223856,6.3,9.4,6.2,5.2,5.6,9.5
tt0223897,7.2,7.4,7.1,7.0,7.1,7.5
tt0223954,6.1,5.3,5.9,6.3,6.1,5.9
tt0223998,6.7,7.0,6.7,6.3,6.7,6.9
tt0224025,4.1,4.6,4.1,3.9,4.0,4.5
tt0224038,4.9,5.5,4.7,5.2,4.8,5.8
tt0224050,6.5,7.7,6.9,5.9,6.5,6.2
tt0224077,6.6,6.8,6.6,6.6,6.6,6.7
tt0224098,6.7,7.6,6.9,6.1,6.6,7.2
tt0224102,5.0,5.2,4.9,5.2,5.0,5.0
tt0224116,5.8,5.7,6.1,5.7,5.8,8.6
tt0224156,6.6,7.4,7.0,6.2,6.7,5.5
tt0224209,1.9,2.0,1.8,2.4,1.9,2.3
tt0224235,6.2,6.4,6.2,6.1,6.2,6.7
tt0224236,5.8,5.3,5.7,5.8,5.7,6.5
tt0224238,6.4,5.8,6.3,6.5,6.3,8.1
tt0224345,6.5,6.6,6.5,6.4,6.6,6.0
tt0224421,6.9,6.9,7.0,6.8,6.9,7.0
tt0224578,7.2,7.4,7.1,7.1,7.1,7.2
tt0224626,4.2,3.9,4.1,4.3,4.1,4.8
tt0225009,5.4,5.5,5.5,4.7,5.4,5.5
tt0225013,4.4,5.8,4.3,3.6,4.4,4.8
tt0225029,4.6,4.9,4.2,3.8,4.4,3.6
tt0225044,7.0,7.0,7.1,6.2,7.0,7.5
tt0225071,5.6,5.9,5.5,5.8,5.5,5.8
tt0225100,6.1,8.1,6.0,6.0,6.0,6.4
tt0225196,5.8,3.5,5.7,6.1,5.7,6.0
tt0225339,4.5,4.2,4.5,4.7,4.6,3.3
tt0225346,6.1,6.4,6.1,6.0,6.0,6.7
tt0225458,6.1,6.4,6.1,5.9,6.0,6.6
tt0225499,6.1,6.6,6.5,5.7,6.0,6.5
tt0225515,5.4,5.4,5.3,5.0,5.2,5.8
tt0225535,7.9,7.7,8.0,7.4,7.9,7.8
tt0225566,6.0,6.1,6.3,5.7,6.2,5.6
tt0225598,7.3,7.7,7.5,5.6,7.3,7.2
tt0225691,5.2,5.0,5.3,5.1,5.0,5.1
tt0225824,6.2,6.4,6.1,6.2,6.2,6.8
tt0225828,3.9,6.5,3.4,4.3,3.9,10.0
tt0225836,5.7,4.6,6.1,5.4,5.6,6.7
tt0225865,4.6,1.0,4.3,4.7,4.6,5.2
tt0225881,6.5,6.2,6.7,6.1,6.4,7.0
tt0225917,6.4,6.1,6.5,6.1,6.5,6.1
tt0225920,5.8,5.2,5.9,5.7,5.9,5.6
tt0225944,4.8,4.2,5.1,4.4,4.8,3.0
tt0225947,4.0,4.5,3.6,4.2,3.8,4.9
tt0225961,7.5,7.6,7.8,5.5,7.5,7.6
tt0226018,7.5,7.6,7.5,6.9,7.4,6.9
tt0226094,5.8,6.3,5.3,6.0,5.7,6.0
tt0226107,4.5,3.9,4.8,4.2,4.4,5.1
tt0226190,7.0,7.0,7.6,6.2,7.1,6.6
tt0226198,4.6,4.0,4.8,4.4,4.5,4.0
tt0226204,5.4,5.7,6.2,5.3,5.5,6.6
tt0226225,4.6,4.0,5.7,4.0,4.3,6.0
tt0226232,6.7,6.1,7.0,7.0,6.7,7.1
tt0226267,5.6,6.3,5.5,5.5,5.6,5.6
tt0226351,4.4,4.4,4.4,4.1,4.2,4.9
tt0226362,3.7,4.6,3.5,3.1,3.3,4.7
tt0226430,5.9,5.8,6.1,5.8,6.0,5.6
tt0226451,6.3,5.8,6.5,5.8,6.3,6.4
tt0226461,7.1,7.1,7.1,6.6,7.1,7.1
tt0226539,5.7,5.9,5.5,6.0,5.9,5.1
tt0226540,5.2,5.2,5.1,5.2,5.2,5.5
tt0226587,5.4,2.0,5.7,4.9,5.3,6.6
tt0226663,5.8,4.9,6.0,5.5,5.9,5.8
tt0226693,6.1,6.6,6.0,6.2,6.1,5.4
tt0226701,4.2,6.0,4.1,3.8,4.2,4.2
tt0226708,5.7,5.4,6.4,5.0,5.4,6.7
tt0226720,6.2,,6.5,5.4,6.0,10.0
tt0226737,7.0,7.3,7.0,6.9,7.0,7.0
tt0226786,5.3,5.5,5.3,4.6,5.2,5.8
tt0226847,4.8,5.0,4.6,4.9,4.7,5.2
tt0226872,7.3,7.4,7.3,6.9,7.2,7.5
tt0226873,6.4,6.4,6.4,6.4,6.3,7.0
tt0226874,7.1,7.5,7.1,6.8,7.1,7.3
tt0226875,7.0,6.9,7.1,6.8,7.0,7.5
tt0226935,5.2,5.2,5.4,5.1,5.1,5.6
tt0227005,6.4,6.4,6.4,6.1,6.4,6.1
tt0227034,7.2,7.5,7.1,6.6,7.1,7.4
tt0227051,5.2,3.6,5.0,5.8,4.9,5.9
tt0227055,5.6,4.4,5.7,5.8,5.5,5.4
tt0227066,7.0,6.4,7.3,6.8,6.8,8.3
tt0227156,5.6,4.0,5.5,5.7,5.4,7.2
tt0227170,6.0,5.5,6.2,5.4,6.0,5.9
tt0227189,3.2,10.0,2.8,3.4,3.2,3.3
tt0227194,5.4,6.0,5.0,5.6,5.3,5.8
tt0227197,5.6,5.5,5.7,5.3,5.5,8.2
tt0227200,3.5,3.7,3.5,3.1,3.4,4.1
tt0227224,5.7,10.0,5.8,5.2,5.0,7.8
tt0227277,7.2,7.5,7.1,7.1,7.1,7.4
tt0227408,6.3,6.7,6.4,5.7,6.2,6.5
tt0227445,6.8,7.0,6.8,6.8,6.8,6.8
tt0227458,6.1,5.6,5.9,6.5,6.1,6.0
tt0227489,6.3,7.7,6.4,6.0,6.2,6.8
tt0227492,6.8,6.5,6.9,6.4,6.6,7.0
tt0227496,4.9,5.4,4.9,3.8,4.5,5.8
tt0227538,5.5,5.7,5.1,5.7,5.4,5.7
tt0227671,5.3,5.0,5.2,5.5,5.3,5.8
tt0227684,6.6,6.5,6.8,6.6,6.5,7.0
tt0227759,6.2,8.5,6.6,5.7,6.2,6.3
tt0227858,7.0,7.4,7.0,6.9,7.0,7.2
tt0227980,5.8,6.5,5.8,5.5,5.6,6.3
tt0227984,6.3,6.5,6.3,6.2,6.3,6.5
tt0228004,5.4,6.0,5.3,5.8,5.5,6.1
tt0228021,7.1,7.4,7.4,6.0,7.1,7.3
tt0228048,7.1,7.1,7.1,7.2,7.2,7.0
tt0228054,5.5,5.5,5.3,5.5,5.1,6.4
tt0228073,5.9,6.0,5.8,5.7,5.7,6.5
tt0228092,6.7,6.9,6.8,6.7,6.7,7.0
tt0228093,6.8,6.5,6.8,6.9,6.8,6.0
tt0228094,6.6,6.3,6.8,6.7,6.7,6.5
tt0228095,6.5,6.3,6.7,6.5,6.5,6.5
tt0228121,2.9,5.0,2.0,4.6,2.8,2.1
tt0228142,5.5,6.5,5.9,4.8,5.5,6.8
tt0228149,5.3,4.3,5.6,4.9,5.2,5.5
tt0228156,5.8,6.8,6.0,5.5,5.8,5.2
tt0228158,4.3,5.6,3.8,4.2,4.2,3.8
tt0228165,6.5,6.0,7.0,5.8,6.3,7.4
tt0228180,3.7,4.1,3.8,3.6,3.8,3.5
tt0228182,4.2,4.0,4.3,4.1,4.4,3.2
tt0228183,3.4,3.5,3.5,3.2,3.3,3.1
tt0228237,2.6,2.3,2.5,2.9,2.8,1.1
tt0228239,6.6,7.8,6.9,6.2,6.6,7.5
tt0228242,6.8,6.3,6.6,6.9,6.8,6.6
tt0228255,5.9,6.6,6.0,5.7,5.9,6.5
tt0228277,6.2,5.9,6.3,6.1,6.1,6.5
tt0228301,5.5,5.8,5.4,5.6,5.0,6.1
tt0228333,4.9,5.0,4.8,5.1,4.9,5.0
tt0228418,5.4,5.0,5.8,5.1,5.5,5.0
tt0228419,6.1,5.7,6.0,6.2,6.1,6.9
tt0228456,6.6,6.8,6.5,6.2,6.6,5.8
tt0228457,6.2,6.0,6.3,6.0,6.2,6.6
tt0228486,5.6,7.3,5.4,4.5,5.6,4.9
tt0228488,6.4,6.4,6.3,6.2,6.2,7.0
tt0228499,7.1,6.9,7.3,7.1,7.2,7.3
tt0228508,5.1,5.7,5.2,4.6,5.0,5.7
tt0228536,5.8,5.8,5.7,5.9,5.8,5.9
tt0228590,7.1,7.3,8.0,5.8,6.9,7.9
tt0228676,6.5,6.4,6.6,6.2,6.5,6.5
tt0228677,5.6,5.7,5.7,5.3,5.5,5.6
tt0228685,6.3,6.4,7.1,5.3,6.2,6.2
tt0228687,7.3,7.5,7.3,7.1,7.3,7.4
tt0228690,3.1,6.0,4.4,2.3,3.3,1.0
tt0228711,5.0,4.4,4.9,5.1,4.7,5.4
tt0228720,4.5,5.6,4.1,4.4,4.4,4.6
tt0228750,6.2,6.5,6.2,6.3,6.2,6.3
tt0228766,5.2,6.1,5.3,4.4,5.2,5.6
tt0228778,2.1,2.4,1.7,1.6,1.8,2.2
tt0228786,6.9,7.0,6.9,6.8,6.9,7.0
tt0228807,6.3,6.0,6.4,6.0,6.2,6.3
tt0228808,6.4,6.6,6.4,6.3,6.5,5.9
tt0228853,8.0,7.8,8.0,7.8,7.9,8.3
tt0228871,5.7,5.5,5.7,6.0,5.8,5.3
tt0228878,3.6,7.0,3.2,2.6,3.6,4.0
tt0228891,4.8,4.4,4.7,4.9,4.8,5.0
tt0228964,3.0,3.0,2.8,3.0,2.9,2.6
tt0228968,4.4,4.9,4.2,4.4,4.4,5.4
tt0228992,6.2,5.0,6.6,6.0,6.4,4.3
tt0229002,6.1,6.3,6.2,6.0,6.1,6.3
tt0229003,4.9,6.3,4.8,5.0,5.0,4.5
tt0229021,5.8,6.1,6.0,5.7,5.8,6.0
tt0229187,5.9,5.9,6.0,6.0,6.0,5.7
tt0229193,6.4,7.2,6.3,6.5,6.5,6.3
tt0229211,5.5,6.3,5.4,6.0,5.3,7.0
tt0229260,3.9,3.6,4.0,4.1,3.9,4.1
tt0229332,2.5,2.3,2.4,2.9,2.6,2.5
tt0229335,5.4,6.1,5.6,5.0,5.3,5.2
tt0229340,7.3,7.3,7.3,7.3,7.3,7.2
tt0229362,3.7,5.0,3.7,3.1,3.7,3.3
tt0229371,7.5,7.7,7.5,7.3,7.4,8.1
tt0229403,6.1,6.4,6.3,4.9,6.0,6.1
tt0229414,6.4,7.1,6.4,6.1,6.3,7.6
tt0229432,6.8,5.7,7.1,6.1,6.9,6.3
tt0229480,4.3,4.7,4.4,4.0,4.3,3.5
tt0229486,5.9,10.0,5.3,5.9,5.9,5.7
tt0229499,6.3,6.0,6.3,6.0,6.3,6.1
tt0229519,6.6,7.1,6.6,6.4,6.5,6.7
tt0229539,6.4,7.0,6.3,5.6,6.4,6.5
tt0229553,6.7,6.9,6.9,5.7,6.6,6.6
tt0229557,5.3,5.9,4.6,5.0,5.0,5.7
tt0229564,4.9,5.3,4.7,5.2,4.8,7.5
tt0229625,6.1,6.2,6.3,6.1,6.0,6.4
tt0229653,5.0,5.7,4.6,5.3,5.0,5.0
tt0229664,7.6,7.8,7.6,7.0,7.5,7.8
tt0229694,6.5,6.7,6.8,5.6,6.1,7.1
tt0229715,5.3,6.0,5.4,4.5,5.1,5.2
tt0229752,5.8,6.0,5.6,5.8,5.7,6.3
tt0229792,5.6,7.9,5.3,4.6,5.2,6.8
tt0229950,6.1,5.3,6.5,5.5,6.2,5.6
tt0230011,6.9,7.1,6.7,6.6,6.8,7.2
tt0230025,6.4,6.5,6.5,6.3,6.4,6.8
tt0230030,6.0,6.2,6.0,5.9,6.0,5.9
tt0230049,4.3,2.0,4.3,5.5,4.6,2.4
tt0230055,5.4,5.7,5.1,5.1,5.2,5.7
tt0230098,6.1,5.7,6.0,6.2,6.1,6.0
tt0230141,7.1,7.9,7.5,5.5,6.8,7.6
tt0230148,5.9,6.4,6.0,4.4,5.9,5.5
tt0230167,5.6,8.0,5.2,6.4,5.6,6.0
tt0230169,5.5,5.2,5.4,5.7,5.5,5.6
tt0230172,5.4,5.9,5.4,5.6,5.5,5.2
tt0230183,7.0,5.5,7.1,6.5,6.7,7.2
tt0230190,5.8,5.9,6.2,5.3,6.0,6.4
tt0230231,6.8,6.6,6.8,7.3,6.9,6.2
tt0230265,4.9,,5.5,4.9,5.2,3.0
tt0230347,5.9,6.5,5.3,4.9,5.8,4.9
tt0230348,6.8,7.9,7.0,5.6,6.7,6.7
tt0230367,5.6,5.9,5.6,5.4,5.6,5.4
tt0230379,4.1,5.1,5.0,3.8,4.7,3.2
tt0230419,6.8,6.5,6.8,6.9,6.7,7.5
tt0230422,5.2,5.6,5.2,5.1,5.2,4.9
tt0230505,4.6,4.5,4.6,4.4,4.3,5.0
tt0230523,5.9,6.1,5.9,6.2,5.7,6.2
tt0230538,6.0,6.6,6.0,6.0,6.0,7.2
tt0230540,4.9,,5.4,3.5,4.7,4.1
tt0230563,7.1,7.0,7.4,3.4,7.1,4.6
tt0230575,4.6,4.3,4.8,4.3,4.8,3.1
tt0230582,6.3,6.3,6.4,6.3,6.3,6.4
tt0230596,2.9,2.2,2.9,3.7,2.9,3.1
tt0230597,8.7,9.0,8.4,5.6,8.7,7.4
tt0230600,7.6,7.6,7.6,7.6,7.6,7.7
tt0230623,7.1,8.1,7.2,2.1,6.8,6.6
tt0230624,6.5,6.8,6.4,6.4,6.3,6.8
tt0230629,3.7,3.7,4.0,2.8,3.6,4.2
tt0230631,6.4,6.8,6.1,6.5,6.4,6.2
